B2,1.6296296296296295
F2,1.7037037037037037
K2,1.5555555555555556
D4,0.4444444444444444
I4,1.5555555555555556
J4,4.518518518518518
K4,4.666666666666667
J5,5.185185185185185
K5,3.259259259259259
L5,1.5555555555555556
J6,6.296296296296297
K6,2.1481481481481484
L6,1.9259259259259258
B7,2.2962962962962963
C7,2.5925925925925926
D7,2.3703703703703702
J7,4.592592592592593
B8,2.2222222222222223
C8,2.6666666666666665
D8,2.6666666666666665
J8,4.444444444444445
